id,productId,color,size,imageId,sku,price,salePrice,costPrice,statusName,status,createdAt,updatedAt
1e9aaa8c-d378-40ea-89a8-8cf4faec4995,f698009e-acc4-4b4b-aa91-24637d554c82,,60ml,01ae2297-2389-4562-aff3-0752f28f9211,SKU-1E6922C9,550000,300000,180000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
dbd86e13-d8b0-4b40-b324-9626513c9590,7e3cd65d-d4b6-4ef6-a91b-7ccdafa5d5a8,,40ml,54b907d8-84ad-4056-a666-b6788cf1297c,SKU-078D2487,460000,340000,204000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7d3756ec-1ee7-4f9a-b647-aff46205e3fd,3d57cf1e-27b9-412e-8168-b5995969874a,,40ml,b3109c94-82a6-46bd-bf57-e9d6d2bff802,SKU-131EC5F2,626000,312000,187200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e401731d-fc91-41cb-a6ea-10373380e75f,1d66f9ed-534c-4654-8d95-d1b52daf0231,,50g,421d2cba-3ed3-4056-a770-0bdcee244127,SKU-0937EDA9,195000,129000,77400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f3c20d0f-81c7-4e2d-81f4-c715dd22b29a,6c11c0aa-4ff1-469f-9e9e-ce93c699975a,,50ml,aab16a16-1e18-4deb-8702-1821453c17e7,SKU-16C42840,690000,328000,196800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b5aaf7bb-bd11-4200-8cad-5e0e81a27ebe,6c11c0aa-4ff1-469f-9e9e-ce93c699975a,,50ml,18e4b94d-0583-4362-a5f2-d118524cf383,SKU-90645146,690000,328000,196800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
cfcb01f8-48ee-49b5-a024-f9f64d01ecc5,18010634-9b70-4b53-af14-a5f6e5b2da05,,25g,f707f8f5-3f6d-400b-81f0-5e238e6d97d0,SKU-68C6EEC1,139000,112000,67200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
56660fc6-3102-40fe-8193-f2c3afc47519,b258de67-2c4f-468d-83bb-71f1c4c00e54,,30g,38b04372-1f5d-4b68-a525-179bb595db95,SKU-9E3B8123,102000,78000,46800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c1a1dfe9-43d1-4cd1-8922-f151942e81c3,4935427a-f329-4408-9a0e-62963429f2ee,,50ml,8491652f-2def-4686-baf1-65601439add9,SKU-D01F4E5A,675000,439000,263400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c6f5fe30-8706-4254-834e-c949a2025d33,c784011a-4279-40ce-915e-667a8141c5f7,50ml,400ml,33f89bf3-c916-447f-8970-c692518cb34f,SKU-BAF60FE0,1080000,874000,524400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
be63b7ca-f4d2-4379-857d-f35ea1be9c70,be820047-f592-4663-b053-3022b5002698,,60ml,4d544637-4632-4882-8a4f-e498a2a8b5d0,SKU-46148865,1430000,872000,523200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
5645be62-235a-491c-bf53-9a8e06dc4aa5,2512b447-69c2-49b5-b24b-18afb2a13912,,,0d91cb39-8c3d-4dec-be5b-7dbf7cd4f9c0,SKU-5ED5E31F,1198000,863000,517800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8e55ed93-2e16-449d-aaa0-507002e666c2,3465ac1d-5b21-4497-9664-1e524c4e5eba,,40ml,0967cde6-f78c-4189-9683-207c7956ba26,SKU-CE3CBC51,678000,410000,246000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
3a802c1d-80b7-4e8b-ba98-32fd2ddbdd91,2e6cbf83-d323-4796-8ccc-deb9308d0168,,50ml,e0bcfcd3-67ff-4b86-9623-73eb6120b617,SKU-3EE7A686,978000,364000,218400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
cb998222-a793-44cc-af7f-59f0daa25b9d,8cfd7390-c57f-4b67-ae44-932ab290f606,,30ml,73d4b585-782d-4580-b309-7892440eaafc,SKU-4371EC52,115000,83000,49800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
543af2a6-d397-4f44-a18e-594fa0b3d218,c56b67cc-8ea1-49ba-a606-9b097f19b7a6,Sáng Mịn,25ml,eb746b2a-4277-447b-ab12-640038ad35ea,SKU-B21C5A93,70000,67000,40200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
26b4741f-4df7-4235-a0ae-8fa194abc9d9,67dbb3ce-5563-40f9-89e9-68b86aee9d2b,,35ml,4d448131-c8ed-4257-8e5d-34fef92f0e69,SKU-DE1BE040,972000,671000,402600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
13170746-cb38-4975-98ef-42a8b9adef2d,bec6e10b-dbf4-4cf9-a034-0817f9f8c636,,35ml,5aa9f534-eff5-4038-80c0-feffa0e009e3,SKU-6575AE45,933000,640000,384000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8b50d16b-2244-40a0-98b7-03e4e43eccaf,6a2991ae-0129-491c-8a99-9ec29ead937a,,50ml,56f8e868-3c43-4970-bfa3-3c5cde1bc862,SKU-FEBD927D,420000,335000,201000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
3a113e3c-c3e6-41f3-a6d0-3fbec8d1b7a8,1128384c-f3b2-4089-bd6c-cabe5328bf31,,,56837710-77fc-404d-9aef-fbfb4626d03b,SKU-CB1BD14E,410000,328000,196800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
415ac073-613c-4a60-9045-491e33e5e818,8b0e5cfc-b2c5-4681-8701-b807c569a126,,50ml,d56fdfc9-b4c0-4a62-99a1-23f0efcc66f3,SKU-F8AF7D58,549000,328000,196800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a1fce7f6-005e-4157-bbe9-7b05fc2d5d5a,2e5c9ad1-656b-4111-b052-f9657da9b125,,70g,b9aa4601-5c5f-4cd8-9954-7aa2a45ece03,SKU-5D2C3D99,279000,228000,136800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7067ca18-2541-416d-9c0b-a116622ce5c5,7d021449-4da5-44f0-8006-a1b41259adfb,,60ml,8f8ef91d-fc83-4b86-91f6-36f8e7000a50,SKU-772A1633,975000,825000,495000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fcc9e51e-aded-4345-8955-c1cab487bc6e,36fa06d5-84d6-46b3-9dfc-0b4c92e41c44,,50ml,a4c61c4b-c4d0-4738-8d71-9a2d4b537169,SKU-A3465ABE,720000,576000,345600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
2ee2752b-dbf8-4ec3-9873-62ba43ac7f9c,8fb72df7-cbc7-45ea-aef5-218e582285f7,,40ml,ac272afe-d93b-407e-aa3d-15b93e50b8e1,SKU-ED8F8A6C,669000,469000,281400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b515e501-6986-4e61-a812-34ceb135747b,66c1d987-3fc8-4a61-8814-a8ea61c418f8,,30ml,99edcc62-f8cf-4e04-aefb-ffd99b1d2f51,SKU-C4380BAB,370000,296000,177600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a86de0e4-b09e-4aeb-a0e5-a72cb5469a12,6c807e7d-d3d2-4fa4-834e-c7811d0db2e1,,50g,8c0102da-9fbb-429b-a257-5833ca4e798d,SKU-745041B7,199000,144000,86400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
00239122-5dfb-4e91-a174-2d36356cb751,568fce90-3b6f-4d70-9755-a6249cfe750b,,120ml,9bc9f4f0-3d87-4603-9034-81d4d684dd68,SKU-F0EF7923,890000,712000,427200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8d1955d5-a17d-49a9-b9ac-e351f071881a,568fce90-3b6f-4d70-9755-a6249cfe750b,,120ml,219bee8c-ddf7-4693-a74c-f39b5d0fbd0f,SKU-D3E87366,890000,712000,427200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
de0ad280-4219-483a-81eb-9629c0632840,c792e7de-522e-47bd-a376-51856db6ea64,,50ml,7bb1ef68-f19e-4bd8-b7a3-b4d6db4b7454,SKU-EBA9C869,635000,538000,322800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d2e58821-b74d-4062-bf81-c86022e17a14,3ab333af-1ad3-4d41-b672-2df48844c3b1,,35ml,266ab5c2-2842-41db-ba79-290d83f67d41,SKU-E9293E62,300000,148000,88800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9dc79dff-719a-4449-840a-a69eb0e18309,51c6ada5-8422-4dad-abbb-a99cae36c9e2,,50ml,10fedebb-bfe8-441b-a9e4-3d9a255fb58a,SKU-2ACFE0D4,630000,513000,307800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f1cb633d-e576-4aef-ad23-1e8883db0a0d,6c64deed-3ae9-4d05-9db8-b0fe9125f135,,40ml,12c21d4e-3137-433c-98a9-ec5ea37c3dc1,SKU-4C2DC645,617000,494000,296400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c9107d7e-02a8-479f-95ad-c03ac304ae76,dd6f062d-7bec-4608-b9ba-594c2726d478,50g,25g,eb48a6a0-d1a2-4eab-b82d-bd6ed66a5fd3,SKU-7A88C5EE,304000,244000,146400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
658d4275-7b4d-49c3-b01f-d857271701ae,f9e97001-04dd-4f6c-b3bd-8faf6f453af0,50ml,30ml,22275c1f-3102-4241-8cf1-26069676292b,SKU-2833CCA6,860000,387000,232200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b9bc5178-8dd1-4f5e-8355-bc9c03b91cb2,c56b67cc-8ea1-49ba-a606-9b097f19b7a6,Mát Lạnh,25ml,f2832721-1c83-4dfc-8f5d-50490849ed3c,SKU-6E78B07F,70000,67000,40200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
52dd205f-7b49-41c9-ada2-4a3434bf946f,f369d0ad-f5cf-419c-8936-4fdf0b579bbc,,30ml,b83e7a2e-ec11-49d6-a458-7c440131c6ec,SKU-5B6E6C90,580000,350000,210000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
236f4924-8589-4f8e-8ec9-e30072dcda9f,f6097c81-108e-4fdb-aea9-b1ccba103e30,,35g,a4c33c71-9fb8-49a9-aa07-d449b42fc788,SKU-26390DDC,540000,472000,283200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b5161e9e-ed36-44e6-8be0-52c29051ccc1,a2b387e6-2b43-422c-9f7d-7f749101792e,,30ml,6a5e7e06-c626-42d0-86e7-96ca55d19aaa,SKU-CF3662FC,120000,88000,52800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
4f899b6a-e1a9-45ed-9b8a-40b29d26c1ee,d9488459-a8da-4b7d-800c-c59b2ef15c52,,35g,1ff33ff8-180c-4473-b812-bd25651efd42,SKU-BD3F3989,540000,390000,234000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a416069e-a306-4ace-b7dd-9fbe90dbf80d,1d66f9ed-534c-4654-8d95-d1b52daf0231,,85g,43ca8521-3d1b-4c89-860f-d60020763e57,SKU-67F7E0E8,279000,206000,123600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7e37afb2-675a-40f8-8e0f-261e8acb9698,39248ef3-5ee9-4edf-a8bb-6a32b7d4fc6b,,25g,04cf135d-5784-4f5e-bb59-3fd89aa0abf8,SKU-C60A4024,238000,154000,92400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
bf39d213-78ce-424c-b2e8-9bea584ee683,6bb783b9-8064-4a4b-8c0f-1e42e5d73dfe,Kiềm Dầu Mịn Lì,30g,de7296cf-ff21-48f8-99cd-2d42c8977fc2,SKU-78F7319A,115000,91000,54600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f3b465cd-fa74-4a46-b260-722ca05be51d,46950634-d902-4377-965d-7e8de6cfdece,,30ml,f76ff413-5cfd-439e-807f-5f008e8b3530,SKU-A66AC637,249000,169000,101400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c2c3b99d-fd66-40eb-a182-092b2ba7fe4d,46950634-d902-4377-965d-7e8de6cfdece,,30ml,5267bb82-9a81-419a-8ecc-4af33e6d209a,SKU-59883DD8,249000,169000,101400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
61281cc7-43ab-4911-8536-1fdc4534d761,22489443-3a7d-46d1-a7fd-b2ee22b74819,,50g,154bbadd-68e0-46a1-a7b0-d5e8c44a07c7,SKU-4365400F,398000,319000,191400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
6e9e5435-93ef-4e3b-bf7d-c52c511f44af,e395032a-52f1-4855-896d-60ea5dc6ace1,,50g,a049502b-ed37-471a-9780-cb9ce325de95,SKU-D6F9D4A3,350000,298000,178800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
17b4e2ce-03f4-496c-8b8f-6865b9c2060d,0f000f7c-8ca1-4848-a0c1-b3b0ad611783,,30ml,07bf129f-893a-44bf-bf75-4447d51a42c5,SKU-39797572,370000,296000,177600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
54413ecd-890c-4d22-8151-ba46faf34c5e,44558208-97d6-4924-956f-20e889bcd11b,,50g,3518462b-f8a1-4d40-b491-a5755290e99b,SKU-612FDA22,398000,265000,159000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
91739aa5-7264-4bba-b569-21e277284409,9e112f7b-918e-4921-9c5b-34ae9319321f,,15ml,44ca7528-dcc4-4e5d-8aa8-30447b6ff131,SKU-03A517F6,335000,268000,160800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b1a7dbba-f746-4d97-b8fc-6a7fc249d12b,9e112f7b-918e-4921-9c5b-34ae9319321f,,15ml,339cd0b0-de2b-4818-ac74-d3ae80bdfbf9,SKU-DD37EF24,335000,268000,160800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d888516c-88de-44b3-8635-609356ff57ee,d62c80d5-c07d-4341-a5f3-6bc61f66de32,,30g,659f24d8-cd5c-40df-ad2d-df79f7d7f1e2,SKU-96A3FA0F,113000,88000,52800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
28dd4eb0-9da3-4f0f-975a-d801466d975f,70e9242a-f1ae-4cbd-b393-17365eb20561,,15ml,f7746994-d28d-459a-aed4-a97d0f5bcccc,SKU-DFCBD046,259000,259000,155400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
556a0662-1229-42b3-b12a-f812d6afdf9c,85def3b5-cb76-45be-99ac-bddfa826cc18,,30g,05c57af4-3f22-4878-934b-90608f842814,SKU-76A7F204,126000,101000,60600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f87e8784-ac55-4084-8791-e507d76f2670,0d41c889-028c-4ec2-9eb1-3b7659c043ed,,30ml,b1527450-deac-43c7-b299-c9c4d5b36410,SKU-05C539E4,120000,93000,55800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c42d83ff-c157-4558-b582-1d95565c0e23,a8a230d0-962c-4f6a-b37a-eb311ffe7883,,35ml,a1d066a1-f0f4-4633-b07f-0bfa45ca97e6,SKU-B4B565A0,300000,148000,88800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b044f7a4-7ea9-4329-b3f4-f86b1ae5dae3,e6bfbd63-8de2-498c-9d39-b784205e8bb5,,50g,9e96507e-a498-4673-bdad-facf806dd030,SKU-39CA32E1,199000,143000,85800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
78bab00a-3539-419b-b966-eaca7624a54a,c56b67cc-8ea1-49ba-a606-9b097f19b7a6,Dưỡng Ẩm,25ml,f8fc2c8c-cff6-4bed-8d30-f31c86e2c6c3,SKU-A1AF5231,70000,65000,39000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f3ea62d1-e62c-4205-b9da-c0362501a938,e0c7a964-f07e-4f78-9def-52cb34a97800,,25g,a2ee3209-8411-42a2-be5b-8142ceda7fd3,SKU-2895C38B,136000,109000,65400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
74fcc2be-573b-4281-8864-a1485f27e372,4575126b-9aa8-4cf0-b8bc-de31c3307078,,10ml,29e23772-4e93-408c-b6b0-2249b9d776a5,SKU-2C044FC0,100000,80000,48000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
0fff8c13-85da-4157-8bd6-32f4eb4bf820,ebd263fc-b050-4e73-89df-7feb4858ad59,,50ml,b2251d24-4dfa-4417-82e0-f06d9e409ef1,SKU-130603E2,568000,484000,290400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
ae15aa93-8dc8-400f-99a9-1d764475ce64,ebd263fc-b050-4e73-89df-7feb4858ad59,,50ml,8cca083a-49bf-4c07-b694-6924d68f7a96,SKU-36D7E9B8,568000,484000,290400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9c5a63df-ea48-4d4a-a3d1-791743a5a47d,660f2c08-5248-4b58-a72b-a7ed5fd5f711,,50ml,639c6304-7244-4686-a2de-8b611f0cb638,SKU-17552B30,568000,450000,270000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a68c9225-df35-4195-9452-e9c488627178,660f2c08-5248-4b58-a72b-a7ed5fd5f711,,50ml,dba338e0-0db9-47c7-9ba8-c4d95523cac5,SKU-A6B171AC,568000,450000,270000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a45496a3-38f3-415b-a979-e0c60a0aca6b,5701f3a6-9f6a-46ec-966b-e00084a6ac56,,50ml,ba27d7cb-7737-4b4a-9651-b1b8ac25d12f,SKU-6AC7799C,568000,420000,252000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
491aa501-f0d0-4b89-b267-a062165fd265,5701f3a6-9f6a-46ec-966b-e00084a6ac56,,50ml,1920ed8f-247b-4796-b160-712aca7bfa15,SKU-73C3332A,568000,420000,252000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8ab68054-afe5-4b3f-ae5d-03edcb755cfa,441077ab-ea2f-4e8f-a25d-69e127a3fd71,95ml,50ml,2de53380-3681-4278-a6ab-05b38fc14a84,SKU-A40A5925,595000,319000,191400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
cc546fbf-9be5-445e-b50e-0a5bb064c116,f3cac819-e08b-4875-a9fb-381e75dd7abd,50ml,30ml,9456e307-b1b2-4f9a-b62d-b09a7bcb1985,SKU-2E719FE2,848000,595000,357000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
49436e8d-5902-4a78-9f87-d5f810c5480a,e58cd9d4-45e6-421b-a731-2cb3fbc8ab11,400ml,50ml,f2f0ba9d-1266-4b11-abc1-beacec00253a,SKU-C6B42275,618000,442000,265200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
ab03e342-2d39-4794-9383-d17ec842630f,29eda430-14af-4f3d-986a-faa7285b9cb1,400ml,50ml,c5af3c4e-0d79-413e-b2d4-e0b344133f4d,SKU-24A304E7,618000,508000,304800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fef0a63a-9147-488e-a64c-fafa6bca9f29,29eda430-14af-4f3d-986a-faa7285b9cb1,95ml,50ml,7d04c6e7-b1c3-4291-a2ac-8e5d1e61cd20,SKU-88163398,478000,289000,173400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
958a1fd2-0dc9-4e71-a6d1-3515b4243275,c0999565-fe3b-4c50-84bd-83013a08e1fa,95ml,50ml,5feca895-9d56-4738-9915-9f6fa4842f49,SKU-078E82DC,567000,339000,203400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
4014e9a8-da5c-4815-9d95-2c38f28ca883,f2a3ec1f-a475-4d63-ba7b-fa210f496d3b,,50ml,f4856cd6-5501-4aa8-8958-1fe856dd285d,SKU-00385F3B,1180000,773000,463800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
df9ece90-003d-478c-a3cd-4e15f41c9c43,b4519ef4-e0c4-4c25-8b6c-e2c8d1c50711,30ml,400ml,98cf7c34-c0fe-43c9-9074-8dc975949d78,SKU-24144201,408000,339000,203400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d10de723-a5a9-467a-a99c-bb7c8fc0387c,a613a67e-759c-4183-9ac6-37da0961ae72,,50ml,3bd0d8c3-5c54-4df9-a37e-e3b2a1995d11,SKU-74CF2A52,850000,552000,331200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9f2bd32c-06eb-4113-8806-c4b84c9b18f3,973c2eb8-1635-46d4-82bf-9be04c7a5249,50ml,30ml,3e240829-2dee-4bae-a0cc-4cc960cfff60,SKU-9F3DFCDC,319000,145000,87000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
ad3b5947-19f6-46ac-af40-0b9703253321,ea8bd2ce-d4af-4ccf-a324-be365a846630,50ml,100ml,50b16512-5b6b-4d7c-926b-bca3563ed22d,SKU-14CA3E79,1104000,884000,530400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
44c21b11-f01f-404e-a4a7-10120c7546f4,a523443c-338c-46bb-8021-b0386b32e5f5,,30ml,4809c42d-240b-4c5c-8634-f52453b683db,SKU-0A36D718,418000,286000,171600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c6456e65-ec11-4ee0-9d5e-a2701dcd9538,d4540212-5ac7-4a64-af80-c212174849df,25g,150g,3c11a7b8-5588-4217-9968-12241270d44e,SKU-42A7D5E0,323000,259000,155400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
dde255ec-8181-4f74-bafb-e290034a07f2,d4fb5294-225a-4850-a8e3-a035c210312f,1,50ml,376a6168-061b-473c-acc1-52f5c732d984,SKU-DA866324,740000,652000,391200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c3db0be7-7715-43a2-aef7-4d53775b482e,8cdfd09d-58b9-4b01-bec8-b72967a0fbf9,,50g,85f500aa-4ad9-4cb2-9969-9bfc84e1ac1d,SKU-658EFDD7,398000,254000,152400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a55080d9-d853-4716-aaa3-a8458135101f,8878c1e1-f8ee-49ee-a3d7-2863d4dd51f0,(Mới),20ml,698ac94a-e377-48d0-90e3-35538de4bc6f,SKU-C36003F9,570000,350000,210000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
72d1df70-9636-47e2-905e-f311ecb8b304,88cdd128-3940-43ff-b414-5ef77b91284f,,50ml,e42e0e3d-fece-49d2-be73-bf3a4d8ad539,SKU-F1FB710B,3360000,2900000,1740000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
0ded74a6-1b62-4bc8-8d58-434a67012783,de9f1548-d1f0-4103-a492-7056a787064a,,50g,518d46cf-15ba-4578-9b84-5c759c88ad2a,SKU-178106F7,398000,396000,237600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7374f7e1-ff07-465f-a277-e44c45f3f8b6,7d83bca1-23cb-4e6c-98f3-7b5235ff226e,,50ml,c5836bd5-0105-4cbc-8eb8-9a262c5ceb3f,SKU-AED3769C,585000,438000,262800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
847b6005-74f8-4f44-9fe0-9c2273c3feca,6fd0cda9-7698-4ff4-8f46-b4cf3afde36a,,50g,c4d0016c-3f53-47bd-97cd-c9d034c24606,SKU-D7F9ACE0,398000,396000,237600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e42e3fe1-8b0e-4be6-87f2-73b7464f076d,f2600804-e51f-4e87-8a4e-1afd2f24603c,,52ml,7e2a3bf2-12b3-42cd-93b7-2a282ba564d4,SKU-36AD2566,355000,319000,191400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
37ec3d57-1510-4c83-847a-f0885fe21da2,12d200ec-9158-4cb9-a9e9-2371d7c82ca4,,35ml,3e7fbaae-5c06-4de8-9530-7edf5f3da340,SKU-A2F25BFC,738000,279000,167400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7dff5d9d-0b85-4d22-ab9f-acb65e78cb38,12d200ec-9158-4cb9-a9e9-2371d7c82ca4,,35ml,8f8549d1-55ec-4da0-81cd-6fbdd62184ff,SKU-3A176DB7,738000,279000,167400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
ca999589-9ea1-4035-bdc2-4e7759b0666e,e423b982-0049-44f7-a01a-98d6afaff1c0,,50ml,6dc79a19-ac47-43b2-9790-48c7e7c671bb,SKU-CE28DC69,1458000,990000,594000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8924e333-62be-40e2-8db3-94e5dec21eca,dce08ca2-a3b1-422e-80df-46cacacf5599,,22g,9ac575a1-15b1-462e-b435-7664a6591800,SKU-9C78B695,619926,271000,162600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
012da7d8-2d8d-49b6-aece-d73f81df9f5f,c92efbfa-c264-4c60-8937-adbad6107074,,50ml,c8684697-c0ac-448a-947b-d703a9a34361,SKU-AA34FAF1,638182,585000,351000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c8348a7b-eb20-4d8e-b9e4-72731f792692,4595a101-9904-46aa-af38-0d60293fe22e,,50ml,b864145c-97e8-426e-a788-893f3554b40f,SKU-D48ACF5D,165000,164000,98400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
